Aldersgate Ward,	51.5160685155,	-0.0986060827811,	51.5217211693,	-0.0943416260003
Dowgate Ward,	51.5080174309,	-0.0926509151979,	51.5120024468,	-0.0879777511969
Bridge Ward,	51.5077327161,	-0.0889694683021,	51.5119192231,	-0.0830636171018
Billingsgate Ward,	51.5070620627,	-0.0857376020249,	51.511706078,	-0.0800173836077
Walbrook Ward,	51.5114399852,	-0.0918092891604,	51.5150246644,	-0.0854973285296
Cornhill Ward,	51.5127765069,	-0.088966328453,	51.5163849537,	-0.081663574183
Lime Street Ward,	51.5124598609,	-0.0844019583959,	51.5158979696,	-0.0799866927344
Aldgate Ward,	51.5115184495,	-0.0822167245224,	51.5160501728,	-0.075776895145
Broad Street Ward,	51.5146315497,	-0.0894729910118,	51.5177800373,	-0.0831286860186
Coleman Street Ward,	51.5147132709,	-0.092623770732,	51.5210275471,	-0.0841802471707
Portsoken Ward,	51.5117346677,	-0.0781492997188,	51.5166585729,	-0.0730631686659
Candlewick Ward,	51.510197703,	-0.0894099099994,	51.5128060361,	-0.0851600201
